gene	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
K01966	73.02848653	93.44736034	105.4415059	84.83821875	99.45825835	56.56684843	87.23206803	79.81687538	76.3849038	75.08351382	78.50872951	87.30698789	52.87680882	55.38657047	81.69638879	86.38394459	79.91429447	93.07424495	86.32558781	80.9784197	66.62573534	99.98033668	55.61554928	61.8087832
K01969	0.31798996	0.33102841	0.131385174	0.027011516	0.42988904	0.29200767	16.29937853	17.74716802	16.38444284	16.76284617	22.73638693	24.99002461	9.12682268	10.71582317	11.58645058	24.02394558	16.42681594	15.23575966	59.6946381	3.413241613	2.412649843	3.535948954	1.749756156	1.501110617
K01971	163.5957079	170.9721683	185.01551	141.8491037	209.1017801	225.4635721	67.43098178	83.19540638	79.26882753	64.56237038	106.5090521	123.2515654	27.62085813	24.58413378	28.97523943	25.99563166	28.85885497	28.24865103	37.03159116	46.63403812	43.2874948	44.39891624	58.15904941	42.76690029
K01972	413.8087182	449.8703401	429.4916876	377.465445	421.0370514	332.5186458	570.9688552	578.5979419	633.7820257	603.4758515	597.7905835	589.0547713	576.6170632	582.4306753	594.7703984	570.1783534	586.6731192	611.5507922	482.5311757	518.8126934	490.7494662	502.9856268	463.1242018	481.8165563
K01974	9.800700261	6.219998097	5.57092982	8.721767874	7.320251363	19.8504187	3.542107642	4.44180928	4.66731267	2.084382924	5.719237895	4.466727046	12.96651246	13.89166583	13.80492477	20.65089171	21.34825405	18.37227735	42.6920768	13.13146512	7.686958481	10.80424786	14.3254948	12.51425541
K01975	33.02437806	26.29386688	22.2485898	15.57330504	27.85619884	43.2334318	48.17226106	52.0105283	54.94425076	42.35199067	61.31578834	68.26627519	69.6612159	69.43836986	90.70033546	102.5845106	92.25689899	95.91618266	74.09041526	52.94457231	48.08281465	52.09441059	50.75053762	45.66918759
K01989	71.03254337	94.27034108	91.94669586	95.41567389	75.08863955	136.6349458	166.9808336	106.6174412	119.7858804	119.0610906	126.4041856	109.9461156	116.5575673	152.0370841	81.39248834	69.31656648	87.74830998	71.32503744	140.5837924	85.44510401	143.0796105	83.51833975	126.7048994	152.0761432
K01990	1522.858675	1553.337275	1655.030806	1398.967043	1412.07762	1513.511456	2318.90489	2093.664301	2308.42808	2243.26141	2151.313646	2305.654902	1753.830837	1821.187777	1792.109372	1766.085356	1847.898692	1878.805483	1743.887498	1726.527194	1693.920971	1652.145996	1855.707924	1926.969424
K01991	323.3050457	297.8247719	299.774763	350.3933309	277.5484496	246.3396463	340.8585712	380.2098095	374.4431904	419.5879127	365.2672441	292.836683	245.5826418	207.7684051	259.1060712	270.1561739	261.0416604	258.8925636	261.2525415	249.1202435	229.5597372	309.9819964	212.260088	240.8350593
K01992	1475.662554	1345.838036	1431.771261	1438.554153	1293.82447	1305.22355	1298.390508	1212.91388	1283.783192	1270.498542	1248.768997	1288.460608	1048.581607	1107.650919	1132.00216	1146.413987	1112.565644	1156.043717	1191.828473	1111.379369	1330.501066	1069.160753	1120.032811	1058.112835
K01993	208.9495801	187.917941	198.3287175	229.4912961	212.2906324	185.400451	62.63688404	89.16471466	59.145636	59.78242933	75.71970087	59.64924447	122.600667	107.2593006	133.8218464	143.4350207	133.5297803	133.8544611	172.6882394	164.9701792	148.7838862	172.6470998	161.4548453	138.0315906
K01995	178.5886157	144.6532339	145.5875515	122.8460179	160.7427355	269.2506312	217.8834334	323.6134898	215.5534719	216.1334441	235.0666563	247.3190336	343.9889762	277.544009	332.6481741	354.0212192	335.2692014	319.5139332	290.5440974	229.8652921	223.308925	204.886695	296.7579402	258.9474486
K01996	175.0554865	140.6934295	146.8886193	99.03376258	155.6868799	256.4775921	216.6608851	206.7577569	209.2955256	197.5595301	218.0835303	233.1573568	320.5084333	254.7302631	304.4026989	322.8320875	310.2154583	298.1183054	288.2464253	219.6699187	234.9519585	200.9660388	290.5524165	250.625079
K01997	192.2135424	152.653672	161.6025646	120.8289124	170.5361952	281.0150539	458.8837451	474.1728658	503.6625059	452.8834949	469.8309141	510.9207536	362.129947	297.7838784	342.2739604	367.8207568	336.6955738	332.1100247	334.5421077	237.1852175	241.7999581	216.3644384	309.6459238	269.3617137
K01998	169.5111028	136.6994692	144.0595663	114.5717249	152.7935999	267.8448519	214.0862189	320.2344164	214.1286771	195.916635	227.3292208	252.4551198	333.4607747	272.3243158	329.2234863	358.6768685	331.9715735	314.6202751	303.401695	230.2510048	235.2130877	200.4214471	288.3289675	257.1559097
K01999	233.161616	185.9226006	184.7180776	144.9338248	204.4167226	348.263289	281.363261	278.282645	286.2340334	270.6137768	307.3435251	357.9560395	455.782848	371.4606475	423.7470885	444.1775782	415.3045614	403.9793585	374.093791	291.4558973	302.3055524	259.1604873	367.3877911	319.0349647
K02000	43.40374014	41.67058187	30.12754984	12.81438417	31.49870625	59.9570124	57.43877283	48.84206131	36.34100861	26.4572639	39.49546587	34.62185811	43.56240727	94.57821791	41.52782974	36.1770965	30.55218266	28.77852563	69.91441173	34.56562767	76.90861187	39.53203532	77.88703201	66.09202983
K02001	67.03234473	68.24473224	47.55284239	14.68915004	42.31569174	32.42305895	63.24511566	44.70505045	34.21945695	23.81458955	46.86675018	36.63861062	49.82679328	100.2125621	41.6292254	36.60001827	32.88920795	29.75354236	86.09395263	36.06554924	75.50913202	40.99067476	79.56371231	66.44563212
K02002	74.09243143	71.25743805	49.02568368	18.59080248	47.03976812	42.60097657	94.75940241	83.08941863	46.8012083	33.16241372	62.68849411	52.08740877	57.09683904	124.1515022	58.51592215	58.38186857	45.93055426	39.89506581	97.0096929	40.29814307	82.5293852	45.88208399	88.82433355	73.15081098
K02003	2043.712795	1967.106778	2164.576545	1975.644273	1964.644525	1626.568193	1963.041554	1917.765444	1976.589182	2125.818808	1877.401854	1886.799389	1749.478998	2054.792904	1729.309246	1697.681585	1748.026058	1780.648025	1901.516904	1783.647958	1899.61544	1809.47285	1959.603106	1878.099579
K02004	3721.446598	3515.109798	3743.673752	3730.331198	3477.665536	2843.259933	2842.966314	3042.88732	3003.226185	3213.933318	3034.843261	2825.402344	2494.453721	2835.653246	2829.26741	2898.507687	2832.80418	2974.596108	3109.098583	3213.451352	3090.287496	3074.190089	3139.854004	3064.941332
K02005	829.9892108	756.5047396	875.3387311	947.7815806	902.5639632	716.8763559	521.1135239	636.7898917	582.4598575	603.6161102	650.0907649	597.1927464	579.4134325	533.1316891	656.4848757	687.3213694	655.5416315	695.8211795	629.162676	689.7872665	606.1269109	695.0970781	594.4059955	571.2915625
K02006	28.71513538	26.520182	27.81639549	46.97826076	23.07474176	63.76849271	36.73613193	29.09055065	32.85046685	37.69162402	32.26364717	28.58450909	63.33747212	56.8094365	59.22332302	65.65069212	66.70472623	61.60684828	67.18793657	47.9590631	51.71879227	45.18030533	61.24315365	55.37446892
K02007	28.0686893	29.40815664	30.81715871	46.83169881	23.43992164	67.55960221	28.42246459	27.55672629	27.2455852	35.20684782	26.09693416	25.79348296	67.39792038	62.50561615	306.8275793	70.21695687	70.58734702	64.46751129	62.20591219	44.0196626	56.167746	50.39708472	52.96141487	54.59227542
K02008	24.29147105	24.03193477	24.46739349	47.82762067	18.66144762	66.61199448	28.49344165	28.86843379	25.92058653	35.16780223	23.51697303	26.15380725	51.50763385	44.85617857	48.07872957	45.09959444	44.28507854	50.46853174	53.88619578	36.08898642	47.87067083	37.93781635	49.05413542	46.67544004
K02009	10.17855797	9.79919628	11.4839575	35.63701779	6.518801493	44.59954375	9.097428891	5.14996549	9.563275919	12.22907269	6.974787083	6.086326249	8.91577608	7.655479069	7.406433852	5.638445797	6.184534923	9.23520895	5.327828807	5.214343119	6.976635646	6.467697698	7.679014882	7.749316347
K02010	147.1004931	115.8309624	125.0210671	106.242259	130.5181007	203.1747117	147.6480045	145.1834444	121.7534902	123.9435891	192.8858399	185.7181331	207.9986684	175.8018875	178.9317932	191.6202547	183.6045454	174.0761425	175.758078	168.288168	166.2633138	156.0125779	182.5751548	185.193778
K02011	140.5100177	115.6952852	117.8794012	108.2508769	119.2236367	205.1468498	146.5726326	149.8886109	115.9639048	118.7409767	195.6571327	191.604187	190.8125532	162.3907937	157.5584438	167.3865169	162.7889016	157.7900837	153.0171322	152.3033607	161.8222332	142.5785973	162.0574989	169.8436724
K02012	165.2615416	116.6180391	131.3554829	150.5986783	128.27769	261.2176154	141.2469971	143.1165248	114.7813673	110.3934202	173.1641198	163.5411088	197.742934	168.6529662	163.1353439	164.4422288	169.9478351	161.8243032	169.6434463	159.1013847	174.9280239	140.1238669	180.5325646	181.2920687
K02013	424.4050214	393.8119656	404.7724714	358.991287	396.7211302	388.3675624	563.0583049	516.4388077	525.3417095	552.9042976	574.8197048	624.2591125	481.8585259	535.9138229	497.064131	502.7093695	509.7447508	521.5238915	631.1532044	443.7869811	421.1201121	402.124119	454.2996637	449.5606168
K02014	2138.499991	1903.440375	2076.428328	2398.189898	1968.533944	1473.599587	1075.051372	1285.636991	1026.202951	1074.102118	1116.968033	977.2824522	954.6527674	893.1235504	1166.979284	1187.578741	1132.933943	1187.269214	1610.602125	1498.041849	1381.234686	1633.859802	1321.799236	1240.403659
K02015	93.70067508	69.55029017	79.12702244	44.78454111	86.62276478	115.3049204	129.430704	127.3734176	128.7489306	102.9952448	144.4009881	194.4207295	162.7124322	176.2150888	185.2268789	174.51143	182.3297404	201.9394998	274.3171156	143.4193636	123.6887234	120.6108942	177.965276	156.1586224
K02016	239.9218561	134.2726738	172.2684422	180.8708825	169.0144302	196.2740831	240.9795115	239.6284094	248.5008303	188.8500959	331.0418914	342.6212925	266.9967116	294.4202077	318.7768497	323.997749	314.1985015	328.2185404	455.3125534	228.2882809	216.2192688	206.0009137	243.1278191	249.9730088
K02017	57.38169042	53.68436533	51.94585641	61.52150552	50.74718149	125.5607878	47.7745883	46.22585581	39.5526598	49.92514476	48.11717794	56.89816156	69.27249538	61.75081786	75.90630187	71.82081403	70.18625115	77.67147229	113.3566693	62.99521427	75.05480211	53.17508108	86.81973005	70.90297626
K02018	71.04162334	68.04883814	63.98198314	68.07392107	65.12648987	145.4624927	52.40424036	50.92330743	50.93946705	49.92579778	49.75444675	57.66845047	104.459604	86.20129262	94.9671883	84.03872115	91.53427236	94.49150198	133.8106425	74.28881898	82.96461111	66.61832464	104.8948481	84.01062375
K02019	77.55662605	69.82093653	67.74897682	30.27103407	88.48369262	166.0045834	49.3946335	48.63519712	49.3329394	44.14435024	64.57784903	63.43062297	95.83342483	102.3648175	140.7943336	152.4155306	126.8372006	126.2689988	192.237466	83.2908417	80.62471438	71.66551419	123.9918547	106.5791598
K02020	78.62102015	62.96472402	59.51086416	66.56271601	62.18241775	155.3265772	62.38598798	53.43038952	50.99561507	52.45659807	64.12637382	63.19026248	99.25589332	81.21715203	97.51775575	94.65133999	94.53283962	93.78695516	144.7892381	83.99128392	94.53799321	71.08580321	108.3386626	91.84691546
K02022	1.508925849	1.37498803	1.46916797	0.60665252	1.291933511	2.451606254	2.635755623	5.78085901	3.418489726	3.96736743	4.955600505	2.700229548	4.24005113	3.143842574	3.22170965	2.166505697	2.525538196	2.326343297	1.380761093	1.722865007	2.992244175	1.151906246	3.269205277	1.86225082
K02024	10.91248373	0.49279166	3.146072	0.54771231	2.93502972	2.488406328	3.12187155	1.890128074	0.934413654	1.962663506	2.135327098	5.800003165	0.70392513	0.842326754	0.98316816	0.658184704	0.520103166	0.621549085	7.890097526	10.76188588	3.587387807	12.44059312	3.59114834	2.423795002
K02025	691.6541445	763.2570113	808.6169678	969.8228094	637.4427102	1360.081463	689.2331169	608.4040438	605.5537844	623.0478169	674.3674147	665.7836281	689.4040662	608.2698068	540.5371488	544.4889978	583.1507724	499.079161	563.9150007	645.6025114	863.3697069	674.7494343	785.4755686	725.044539
K02026	540.8866686	595.398963	629.8164514	850.480899	494.2413371	1177.952913	636.4914438	575.4074937	569.0107644	586.1022521	641.2847487	647.4255838	574.0553276	483.9383728	435.9180191	446.1297242	474.4696896	414.9985411	454.298254	511.3207652	729.3770971	573.7119708	606.3230292	560.9834508
K02027	610.6888053	628.1399845	659.2134043	1008.706409	542.2453892	1460.431773	676.0955867	614.7004799	594.3579642	631.4588269	686.4108743	696.9066943	614.2588681	572.2674344	463.7237789	466.9056264	504.7412411	446.1216681	493.6408348	561.5218782	728.2717834	609.9595505	674.0651711	588.0029118
K02028	261.869869	283.8156436	219.0642365	196.4027394	229.8252857	363.5997995	526.81348	444.9816867	439.1764483	454.8366361	473.8644533	498.1813442	449.3031503	597.2067543	375.8964136	371.0235532	373.2947957	358.2246042	562.2349543	341.3922023	467.5232446	303.1792952	484.858298	460.4453298
K02029	406.9308113	444.384347	320.8198234	215.3997836	326.7895678	438.548009	825.7149825	638.3770407	651.4694734	727.000848	686.2686475	678.0686501	579.460111	925.8596752	513.1376457	484.220071	477.0556345	469.9147066	785.4856468	394.1705488	617.9570928	353.9665192	645.4660267	627.7016526
K02030	638.0944652	593.2263283	473.9452692	381.5035931	467.9248831	690.9673764	1066.186476	919.733755	864.2838613	882.565715	932.530953	957.6696658	862.1761724	1163.056386	723.7813549	811.0503412	708.2847176	688.4314872	958.1234739	648.2214912	822.6595734	663.9564771	836.6407311	813.3426356
K02031	422.1720121	374.7411895	384.2598665	449.4675502	324.9196117	769.2641428	556.7695554	535.8312046	534.0961574	490.1043761	561.5726821	847.7928631	550.3925436	590.5612999	513.9296721	507.4591911	559.1248595	553.3482729	459.9653349	743.39919	441.5658181	420.2289179	512.871478	479.8876216
K02032	385.7205293	374.457256	345.0927439	397.1588796	322.2060752	700.7474052	450.2704937	422.0726872	422.130099	376.763734	448.5789846	698.3423165	483.9550613	497.3071415	472.8397893	461.4680918	493.9920471	502.8950383	404.4793721	354.2219973	351.2229174	363.1849878	420.5486427	389.1899491
K02033	420.191091	364.9551374	356.5335272	417.3965062	327.0851156	873.3827151	457.4439686	426.1347553	427.5578454	389.922661	441.9649854	534.8743237	545.7862905	549.9433875	495.4804789	498.2716893	536.6210715	521.6066017	398.857489	386.0467214	384.5562777	385.3340478	451.6075622	499.0253091
K02034	390.3648305	359.4818267	345.6581515	385.5082009	311.7103247	673.9113649	493.2613821	446.5347737	451.8675935	417.0704073	455.7979612	568.7216091	552.4483834	585.1808269	504.6176015	510.7943628	539.6790154	530.0740667	406.927026	380.0835028	407.8722173	379.5259245	474.533315	434.1946891
K02035	515.9130692	482.1068199	437.9554597	522.9503105	400.4847221	893.9881659	839.7204052	669.195507	711.8984514	648.0764487	780.949192	857.4560679	789.6063444	750.2753345	725.3118397	806.9758173	805.5676	765.4445864	562.5791036	554.636568	540.8762827	539.0853327	669.8320039	719.177297
K02036	338.7063796	348.2410112	349.609512	288.7373674	342.8097131	316.4822925	386.7045092	327.0012238	376.0028663	382.0704184	306.6170907	312.0556102	239.3719328	364.9320821	244.2395228	225.1179329	232.2184956	236.0015879	298.7533795	263.0977045	343.1073785	245.9288005	357.3497566	328.3358686
K02037	297.2635159	298.511294	294.5755983	284.4758394	445.4970947	304.6100107	312.5407742	293.9866744	316.3866465	331.6948228	274.4231086	271.8165239	197.3687234	253.9744124	229.4715981	217.7533708	210.5653047	216.9324869	252.5901399	231.9860348	281.3580864	226.1150385	290.2966897	264.3386112
K02038	298.467208	297.329329	292.2754395	303.4283696	300.3222658	322.8225744	302.2544626	282.4813644	302.1382464	312.7834053	256.8973639	255.7684966	194.3102847	246.360878	209.9617537	204.2034089	198.6558711	206.2388667	230.1554451	223.1497817	256.5599144	225.2989511	279.2739927	258.3144403
K02039	328.8840903	312.0670606	319.9746382	338.4882303	321.696033	293.995781	290.8555256	256.7803894	284.5115093	319.0734421	248.9451414	248.1076575	191.3070101	245.7561883	195.96182	189.1994208	184.0681498	183.1119688	241.8594939	219.2674081	258.1706574	217.4644536	278.8704958	253.9764977
K02040	502.099239	490.062382	478.5150954	474.4587146	476.4008111	451.2298427	508.7935518	484.4941358	495.4737379	526.7018976	438.2687061	440.8899158	334.3514912	372.286202	369.2562488	362.0552843	373.575809	361.6543963	409.2421981	387.2924819	416.669224	362.2876642	447.4280223	415.4311973
K02041	13.55257697	45.27370173	16.44440054	6.881676858	17.06419835	13.18419731	46.83743573	31.96339263	23.82391923	33.25777272	26.24734568	33.63518464	20.69952146	71.89017864	17.68671146	10.07255471	14.43776542	11.5295087	12.30727089	8.623975867	23.45464387	8.434893073	26.64112431	20.96776409
K02042	28.57277459	79.26129259	28.84915903	9.186403565	33.00844156	21.01583565	80.06418156	54.15401992	45.65795494	64.7155602	43.92568275	54.8032935	34.18682275	134.6475294	25.24834841	13.15042766	19.60137147	16.73001032	19.54156936	13.6561763	45.25001003	15.73040692	50.76870021	39.23116373
K02043	7.4864502	0.43723339	2.16981486	0.538194355	2.16119018	2.8250293	6.47179665	7.10319955	1.5921107	2.100926644	2.00238856	6.34265096	0.592207204	0.435106717	0.68856542	0.667804524	0.81335475	0.727166359	1.825849622	2.908905151	0.699291505	2.546112627	1.10588728	0.816156039
K02044	20.98803143	49.89178563	16.61999028	8.170178556	18.64801491	18.5151656	58.99911674	33.08597235	26.36315013	34.28035069	27.26088848	34.41962591	21.76447425	77.32911454	21.53081738	11.781819	15.44972275	13.56546322	20.68519811	16.56769599	29.19009105	14.11388172	45.06673227	30.19103818
K02045	12.27568617	4.873353912	7.833023749	40.37785428	4.6471924	47.08320478	28.94747477	24.47414395	18.0481835	21.27566758	23.37964038	35.17522876	10.08061337	10.31220247	10.49669524	13.43232817	12.11234576	16.34704418	13.74135617	11.29748701	8.511472826	9.705406681	7.132156925	7.345149822
K02046	6.07975485	0.449736394	1.851224754	2.118317315	2.64136407	1.504606264	13.08426056	13.01028841	10.09435327	15.41552961	13.7998805	19.08324266	6.854701448	7.436228141	6.19598696	7.210387096	7.908419044	9.314544691	11.83450291	8.913556171	8.706393784	8.475372239	5.652925164	4.854571847
K02047	6.165445315	0.476510647	2.19468039	2.50149464	3.05330214	1.482875974	24.05030765	17.35210631	13.24547178	17.36285161	17.22359356	27.85409438	6.334791196	7.621110935	6.034693145	7.529430835	7.609263707	8.975244945	11.2176586	8.626298268	6.197414294	8.158195768	5.188577576	6.057660306
K02048	5.23698194	0.500773647	2.15897599	1.854531467	1.550935116	1.531556708	4.60602268	7.51317739	0.59513261	0.538147871	1.628049975	4.39869651	0.504065473	0.430116991	0.508980201	0.588637639	0.492089045	0.567001147	2.824449612	3.63560373	2.69275361	3.184260534	1.34174209	1.001424641
K02049	125.4306976	154.076533	157.5404285	101.9346293	138.9279226	163.7326741	175.2041199	188.9325555	176.9698848	176.6869828	181.2043394	209.6119723	178.5694178	163.9174902	162.27479	159.8704103	158.760265	154.1033322	218.2725018	153.5039488	176.4047272	145.6819077	177.4008237	164.6540213
K02050	187.6844693	204.0666927	200.049437	141.8664654	192.238762	235.9972681	258.7558206	260.0148615	247.9768252	242.8122744	247.5888551	303.0010553	254.0106382	237.2980144	217.9110743	208.9175067	212.5972517	213.702294	269.1778717	223.4929011	231.8577401	202.810806	236.3007734	220.8634761
K02051	181.0615534	197.9232359	205.4734956	188.5805228	185.7611678	220.6179475	227.0347553	223.6783626	216.5108701	209.2950711	211.9905926	219.8154526	248.4164717	244.3672579	245.3248806	306.2999939	246.9972889	242.5859287	234.8263937	201.4493106	207.6037954	215.3595187	213.1647605	199.9885991
K02052	70.76048777	36.05099516	46.00459278	50.78729137	39.75384402	85.63569736	75.21623569	65.17120829	44.56414449	49.99678158	70.25443143	81.52390231	53.37120332	56.16111467	59.35859908	87.2578306	71.92987219	65.25505968	124.790567	65.62146738	68.9768186	59.9172605	73.07812984	68.53805447
K02053	64.28352785	48.6884815	51.47942177	95.28021416	44.67474787	117.220789	50.64442808	43.88227665	34.27560827	42.74813508	50.53156221	50.85849534	49.30803303	53.20945713	43.39258109	41.41143174	45.76517859	41.45028739	90.2725995	45.52053441	41.26766037	40.78120549	46.94010193	53.35147453
K02054	87.26068477	68.78369959	72.61914733	81.09185298	69.51557486	128.4244267	113.788731	104.4732157	79.06909659	84.85784873	99.94420929	109.3885234	112.3831665	116.6114677	126.8984546	130.1790883	134.1428409	121.5473854	162.3613155	103.1155406	99.66716653	96.98392514	111.2438991	114.4182904
K02055	56.0369284	34.50476101	39.82267747	56.60572371	32.84120969	73.89584101	53.22067375	58.24396519	26.49052277	28.72425039	40.08208248	39.40900449	32.19424751	41.58561231	34.15144869	28.43363102	29.79509409	30.35400797	80.17157584	29.88154831	33.97325363	28.7382142	32.891773	29.61822568
K02056	78.41104113	54.72888201	50.46125341	87.66046159	61.37035046	180.8649039	102.3587314	86.76712356	94.64550436	82.21296318	90.73867443	113.8854796	159.5349659	107.0120706	109.3210819	104.903252	109.4382242	106.8570358	92.61526023	133.6765752	97.55623481	111.1023409	119.9676787	114.6797352
K02057	127.905822	93.17811275	92.4271292	128.5212591	101.6914116	252.1793058	143.8748161	118.0799923	132.8357258	109.9549138	136.3165359	164.4765594	250.0669623	162.5587076	169.4272966	169.2926737	171.4504765	168.4048828	152.481074	200.5641114	160.5978956	168.1923496	178.5854785	177.0842931
K02058	32.49571096	22.60542464	19.43388604	17.64649007	27.59848057	66.37475334	30.80820622	20.41587491	22.48047736	17.94275795	19.01630308	30.87780116	46.06481911	27.11347975	29.85251687	23.98502486	23.83695601	21.12590399	21.02338117	39.66483883	26.47786673	28.99565101	38.54455502	28.7528219
K02062	5.71905056	1.768217745	1.49146357	0.365223907	2.018412295	1.748970254	6.224629525	9.78430897	8.165050523	6.225365904	12.38610658	11.91243902	1.968462507	1.970508744	2.01691536	2.58479963	3.098323196	2.735330064	9.644621778	4.790395483	2.517158164	5.28255987	2.266016719	2.553797962
K02063	8.2562135	2.486633045	3.50144706	2.276081079	3.81719158	3.26614821	8.330865158	9.737872972	10.20010649	6.777747363	11.97824939	15.29043419	5.100191209	5.836550659	5.639386462	5.177896151	5.886474252	6.725353054	11.89423631	9.392779298	4.962759992	9.055442518	4.953987116	4.899085095
K02064	5.23463954	1.409563855	1.46440219	1.597017815	2.93691027	3.679919145	6.105819774	7.721327817	8.72775484	6.679459079	11.13735541	8.963138946	2.02142075	2.162878538	2.51221196	2.774466929	3.442951055	2.773216826	6.468526395	4.710991068	2.193873619	6.191533238	2.238665228	2.182823686
K02065	228.9150891	221.1214502	211.7402573	186.9364783	230.1232367	210.5497865	192.5890487	216.1540596	209.8132444	204.2480273	213.3449136	182.4484766	226.3001813	208.58463	256.3118037	275.8909455	250.720097	260.8850137	268.3923079	249.5352396	233.3818791	268.4491961	236.0816598	226.9050744
K02066	234.7923629	223.9669459	215.7954235	206.5398999	232.1832878	246.0933812	227.6472928	251.3212642	257.8920971	244.4248537	265.690912	259.5291283	231.9016923	210.6418007	266.3261585	278.1373526	260.0128573	263.3761581	274.2334239	250.990939	239.2011574	284.4185002	242.1684623	234.0498971
K02067	219.0663488	232.667059	201.1073156	171.2422992	227.2733682	202.8987225	260.8440313	287.0205287	311.9741711	296.031838	351.4639009	390.7956196	209.1566003	194.315464	241.5050891	260.6295001	235.7326569	246.3860567	245.1425241	218.2653622	205.2709653	250.0666991	214.4208759	204.2637214
K02068	29.50875577	72.81361743	38.19845219	32.85633326	51.31410552	22.21617101	56.33786892	33.136561	36.53151112	45.12370372	34.5437272	32.55755722	29.09891097	84.02067201	24.80745025	16.57110714	19.02962383	19.16490035	45.62464487	21.79673236	50.55413917	31.57933985	51.7794299	49.87398706
K02069	41.12072402	79.4348487	43.51384003	38.02216796	56.16493909	21.40032261	61.1555963	36.07777909	40.06987227	44.48060667	39.00171692	36.86850478	27.4822803	83.15955353	25.86638742	17.96565645	20.55875373	20.70500306	43.43040637	20.68516346	46.74468668	31.51933616	48.93445906	49.78183974
K02071	145.2638073	141.1699411	118.1216369	84.04054152	104.8076204	141.8124145	225.8668157	170.8767788	171.2001864	252.887637	149.6097481	179.4797994	158.4920131	205.1156935	134.991835	130.3008795	125.224748	121.0358217	172.038914	119.2395835	144.1252471	116.9112853	157.5401118	149.6400121
K02072	114.1899725	98.41129844	95.03675768	71.10251651	80.21349337	125.2509944	186.8017383	131.5715645	141.8170079	138.8546132	128.0089813	155.07094	130.2103586	173.0590307	113.7938208	111.6682682	107.3247645	104.8901625	157.9637291	105.4281823	126.8334256	98.97694906	139.6475018	135.1832185
K02073	147.2997016	225.9204582	133.7636752	76.61138649	125.3719372	133.7671167	249.7515704	180.0895336	196.4871864	206.6010449	171.540891	190.5203198	176.4374152	214.1989853	142.9491915	137.879922	133.9245725	127.087477	191.6204103	126.3264359	142.2550171	121.3739238	160.233216	154.0250253
K02074	10.45364252	31.6219654	6.217053895	1.680503662	11.68773696	4.09160618	58.00129524	28.95020991	47.98030869	37.33679016	37.35049503	52.78304672	19.73313971	82.05110699	12.63941754	3.468069939	6.961436063	5.879325297	37.96616571	4.389836455	40.98742102	8.937873576	39.34210552	44.15321718
K02075	22.39382747	65.3280842	20.25273106	5.050251915	24.29571756	8.332648351	75.05154276	41.79267123	53.88502923	71.43515033	47.41784661	63.71688717	27.43342675	94.12500022	15.20733067	8.735007235	10.90898832	9.831623095	40.61475818	8.927052317	42.44768638	10.52560833	42.33562039	46.10050106
K02076	8.061819685	3.00119035	7.18034168	3.248706354	5.09342508	1.795169935	47.73318895	21.88673807	29.8669939	25.52223509	20.23113154	21.47499446	14.787711	49.59458381	10.30345742	2.508362973	5.856731029	3.620719384	29.9726422	2.022562565	25.20160648	6.261090058	25.33318894	33.02045409
K02077	25.35852752	38.86684254	14.54659013	3.49912534	15.5147555	5.923016399	76.99369324	42.79641616	61.14299475	43.97498788	47.08008377	58.65046047	26.25633349	102.4409628	18.18347202	6.223883431	9.885290206	8.562017402	42.50479343	15.18618655	51.11640946	18.49041713	49.98894337	53.19188687
K02078	62.9052887	67.33543382	67.2696565	46.39710818	61.75853691	74.80323561	68.49813796	66.00535556	77.28760865	71.72363965	65.65649154	73.33418836	102.4209885	96.62122019	124.4793512	159.6715422	132.6603532	134.614378	117.4373642	94.55015058	104.75738	101.6333283	125.5030253	100.2892314
K02079	1.12880714	1.186014938	0.48705676	0.099152298	0.630487458	0.061371637	0.276673707	1.33321975	0.214974677	1.42004424	1.07041203	3.984747333	0.28095679	0.14024773	0.242170823	0.81089892	0.31017632	0.38798209	4.69743419	1.1183803	0.97156083	1.740142546	0.810747055	0.38993983
K02080	0.217763665	3.908887	3.03035543	0.31654172	2.0100823	0.30793474	0.0814946	0.13535811	0.23893026	0.0849277	0.53416646	0.4625648	0.13632765	0.19667685	0.09251137	0.19802876	0.15928623	0.09008748	1.433016959	2.192797698	2.588819735	2.631180215	2.31220841	3.730699625
K02081	128.4534332	120.6557991	108.1670397	118.7186166	109.4126732	133.6187455	72.79863586	77.72740319	69.70726989	71.81725733	80.84087845	83.96436798	81.41895899	65.64203136	78.24033318	88.08699508	86.94498856	82.90319909	97.32581575	89.13410442	80.84798456	104.0766234	91.10036152	84.79617848
K02082	38.5520124	15.43991885	27.28855047	19.08749521	17.14079081	11.26272391	28.51508116	15.3868566	20.87921672	16.09606248	18.98039821	22.47004771	18.20187676	29.6089617	12.09988444	10.12774575	13.67258804	9.80313802	31.11502676	11.56238066	13.76972008	13.26331722	17.45901159	13.918228
K02083	27.04743152	21.96293449	22.79063141	15.36675752	22.93738736	43.72712417	13.57375099	10.81915124	8.56131734	7.681297852	10.22120122	17.78378178	34.70218358	29.77089571	26.02888944	21.24921746	25.93271103	25.81661947	37.28244422	20.1614273	20.78947709	15.75500008	20.68295207	21.56587878
